procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  67164 63653784   6588 693740    0    0  1792     0 1531  486  2  0 96  2  0
 1  1  67164 63651800   6588 693740    0    0  1736     0 1385  376  2  0 96  2  0
 1  1  67164 63649320   6588 693740    0    0  1796    24 1438  392  2  0 96  2  0
 1  1  67164 63647336   6588 693740    0    0  1712     0 1391  392  2  0 96  2  0
 1  1  67164 63645352   6588 693740    0    0  1768     0 1555  496  2  0 96  2  0
 1  1  67164 63643368   6588 693740    0    0  1744     4 1393  396  2  0 96  2  0
 1  1  67164 63640888   6588 693740    0    0  1800     0 1440  390  2  0 96  2  0
 1  1  67164 63638904   6588 693740    0    0  1792     0 1385  392  2  0 96  2  0
 1  1  67164 63636920   6588 693740    0    0  1732     0 1532  480  2  0 96  2  0
 1  1  67164 63634440   6588 693740    0    0  1836     0 1410  402  2  0 96  2  0
 1  1  67164 63632456   6588 693740    0    0  1760     0 1443  386  2  0 96  2  0
 1  1  67164 63630472   6588 693740    0    0  1660     8 1367  368  2  0 96  2  0
 1  1  67164 63628488   6588 693740    0    0  1796     0 1544  500  2  0 96  2  0
 1  1  67164 63626504   6588 693740    0    0  1668     0 1361  354  2  0 96  2  0
 1  1  67164 63624520   6588 693740    0    0  1744     0 1463  418  2  0 96  2  0
 1  1  67164 63622536   6588 693740    0    0  1788     0 1392  408  2  0 96  2  0
 1  1  67164 63620056   6588 693740    0    0  1780     0 1533  498  2  0 96  2  0
 1  1  67164 63618072   6588 693740    0    0  1720     4 1379  370  2  0 96  2  0
 1  1  67164 63615592   6588 693740    0    0  1804     0 1439  390  2  0 96  2  0
 1  1  67164 63613600   6588 693740    0    0  1664     0 1364  360  2  0 96  2  0
 1  1  67164 63611616   6588 693740    0    0  1740     0 1523  472  2  0 96  2  0
 1  1  67164 63609624   6588 693740    0    0  1724     0 1396  396  2  0 96  2  0
 1  1  67164 63607640   6588 693740    0    0  1652     0 1410  350  2  0 96  2  0
 1  1  67164 63605656   6588 693740    0    0  1736     8 1394  394  2  0 96  2  0
 1  1  67164 63603672   6588 693740    0    0  1812     0 1581  494  2  0 96  2  0
 1  1  67164 63601192   6588 693740    0    0  1828     0 1438  392  2  0 96  2  0
 1  1  67164 63599208   6588 693740    0    0  1752     0 1465  378  2  0 96  2  0
 1  1  67164 63597224   6588 693740    0    0  1808     0 1407  410  2  0 96  2  0
 1  1  67164 63594736   6708 693620    0    0  1840     0 1596  484  2  0 96  2  0
 1  1  67164 63592752   6708 693620    0    0  1820     4 1402  398  2  0 96  2  0
 1  1  67164 63590768   6708 693620    0    0  1788     0 1431  384  2  0 96  2  0
 1  1  67164 63588272   6708 693620    0    0  1812     0 1440  422  2  0 96  2  0
 1  1  67164 63588456   6708 693940    0    0  1772     8 1680  532  2  0 96  2  0
 1  1  67164 63586224   6708 693940    0    0  1752     4 1386  382  2  0 96  2  0
 1  1  67164 63584296   6708 693940    0    0  1668     0 1462  415  2  0 96  2  0
 1  1  67164 63582312   6708 693940    0    0  1724     4 1383  388  2  0 96  2  0
 1  1  67164 63580328   6708 693940    0    0  1700     0 1515  476  2  0 96  2  0
 1  1  67164 63578344   6708 693940    0    0  1744     0 1378  366  2  0 96  2  0
 1  1  67164 63576360   6708 693940    0    0  1740     0 1436  386  2  0 96  2  0
 1  1  67164 63573880   6708 693940    0    0  1820     0 1404  414  2  0 96  2  0
 1  1  67164 63571896   6708 693940    0    0  1776     0 1536  486  2  0 96  2  0
 1  1  67164 63569160   6708 693940    0    0  1820     4 1434  422  2  0 96  2  0
 1  1  67164 63567168   6708 693940    0    0  1700     0 1427  372  2  0 96  2  0
 1  1  67164 63564680   6708 693940    0    0  1748     0 1379  374  2  0 96  2  0
 1  1  67164 63562688   6708 693940    0    0  1836     0 1554  502  2  0 96  2  0
 1  1  67164 63560696   6708 693940    0    0  1724     0 1388  398  2  0 96  2  0
 1  1  67164 63558208   6708 693940    0    0  1720     0 1444  392  2  0 96  2  0
 1  1  67164 63556216   6708 693940    0    0  1748     4 1375  372  2  0 96  2  0
 1  1  67164 63553728   6708 693940    0    0  1796     0 1531  492  2  0 96  2  0
 1  1  67164 63551736   6708 693940    0    0  1832     0 1413  408  2  0 96  2  0
 1  1  67164 63549744   6708 693940    0    0  1692     0 1451  386  2  0 96  2  0
 1  1  67164 63547736   6708 693940    0    0  1848     0 1425  420  2  0 96  2  0
 1  1  67164 63545240   6708 693940    0    0  1736     0 1531  478  2  0 96  2  0
 1  1  67164 63543248   6708 693940    0    0  1668     8 1361  370  2  0 96  2  0
 1  1  67164 63541256   6708 693940    0    0  1816     0 1465  404  2  0 96  2  0
 1  1  67164 63538768   6708 693940    0    0  1820     0 1383  400  2  0 96  2  0
 1  1  67164 63536776   6708 693940    0    0  1768     0 1525  478  2  0 96  2  0
 1  1  67164 63534784   6708 693940    0    0  1776     0 1380  380  2  0 96  2  0
 1  1  67164 63532792   6708 693940    0    0  1772     0 1437  398  2  0 96  2  0
 1  1  67164 63530304   6708 693940    0    0  1800    12 1394  406  2  0 96  2  0
 1  1  67164 63528312   6708 693940    0    0  1688     0 1520  490  2  0 96  2  0
 1  1  67164 63526304   6708 693940    0    0  1684     0 1399  390  2  0 96  2  0
 1  1  67164 63524312   6708 693940    0    0  1848     9 1447  394  2  0 96  2  0
 1  1  67164 63522320   6708 693940    0    0  1704     0 1384  376  2  0 96  2  0
 1  1  67164 63520328   6708 693940    0    0  1668     0 1543  492  2  0 96  2  0
 2  1  67164 63516700   6708 693972    0    0  2000     4 1741  642  2  0 96  2  0
 1  1  67152 63511024   6708 693988    0    0  1828    27 4757 1638  2  1 95  2  0
 1  1  67152 63509536   6708 693988    0    0  1796     0 1382  382  2  0 96  2  0
 1  1  67152 63507056   6708 693988    0    0  1792     0 1553  517  2  0 96  2  0
 1  1  67152 63505072   6708 693988    0    0  1840     0 1462  460  2  0 96  2  0
 1  1  67152 63502592   6708 693988    0    0  1796    32 1473  430  2  0 96  2  0
 1  1  67152 63500584   6708 693988    0    0  1784     0 1450  454  2  0 96  2  0
 1  1  67152 63498592   6708 693988    0    0  1720     0 1555  526  2  0 96  2  0
 2  1  67152 63495052   6708 694640    0    0  2480     0 1490  478  2  0 96  2  0
 1  1  67152 63493060   6708 694640    0    0  1724     0 1511  463  2  0 96  2  0
 1  1  67152 63491068   6708 694640    0    0  1808     0 1400  403  2  0 96  2  0
 1  1  67152 63489076   6708 694640    0    0  1724     4 1522  484  2  0 96  2  0
 1  1  67152 63486588   6708 694640    0    0  1804     0 1399  399  2  0 96  2  0
 1  1  67152 63484596   6708 694640    0    0  1724     0 1455  425  2  0 96  2  0
 1  1  67152 63482604   6708 694640    0    0  1716     0 1382  386  2  0 96  2  0
 1  1  67152 63480612   6708 694640    0    0  1704     0 1524  482  2  0 96  2  0
 1  1  67152 63478604   6708 694640    0    0  1736     0 1449  431  2  0 96  2  0
 1  1  67152 63476612   6708 694640    0    0  1752     4 1574  662  2  0 96  2  0
 1  1  67152 63474124   6708 694640    0    0  1824     0 1392  398  2  0 96  2  0
 1  1  67152 63472132   6708 694640    0    0  1772     0 1612  569  2  0 96  2  0
 1  1  67152 63470140   6708 694640    0    0  1748     0 1458  450  2  0 96  2  0
 1  1  67152 63467644   6708 694640    0    0  1796     0 1473  458  2  0 96  2  0
 1  1  67152 63465592   6708 694640    0    0  1672     0 1687  574  2  0 96  2  0
 1  1  67152 63462908   6708 694640    0    0  1840     4 1956  748  2  0 96  2  0
 1  1  67152 63460780   6708 694640    0    0  1848     0 1713  622  2  0 96  2  0
 1  1  67152 63458620   6708 694640    0    0  1760     0 1574  490  2  0 96  2  0
 1  1  67152 63448196   6708 694640    0    0  1840     0 1750  650  2  0 96  2  0
 1  1  67152 63446204   6708 694640    0    0  1852    73 1598  592  2  0 96  2  0
 1  1  67152 63444212   6708 694640    0    0  1720     8 1397  410  2  0 96  2  0
 1  1  67152 63441724   6708 694640    0    0  1848     0 1489  452  2  0 96  2  0
 1  1  67152 63439732   6708 694640    0    0  1840     0 1482  500  2  0 96  2  0
 1  1  67152 63437244   6708 694640    0    0  1820     0 1663  638  2  0 96  2  0
 1  1  67152 63435252   6708 694640    0    0  1784     0 1407  408  2  0 96  2  0
 1  1  67152 63433260   6708 694640    0    0  1812     0 1471  422  2  0 96  2  0
 1  1  67152 63430276   6708 694640    0    0  1792     4 1448  470  2  0 96  2  0
 1  1  67152 63428284   6708 694640    0    0  1808     0 1567  532  2  0 96  2  0
 1  1  67152 63426276   6708 694640    0    0  1836     0 1466  452  2  0 96  2  0
 1  1  67152 63424284   6708 694640    0    0  1712     0 1452  426  2  0 96  2  0
 1  1  67152 63421788   6708 694640    0    0  1668     0 1417  424  2  0 96  2  0
 1  1  67152 63419796   6708 694640    0    0  1740     0 1600  544  2  0 96  2  0
 1  1  67152 63417804   6708 694640    0    0  1764     4 1434  448  2  0 96  2  0
 1  1  67152 63415812   6708 694640    0    0  1724     0 1437  396  2  0 96  2  0
 1  1  67152 63413820   6708 694640    0    0  1752     0 1427  434  2  0 96  2  0
 1  1  67152 63411332   6708 694640    0    0  1852     0 1586  556  2  0 96  2  0
 1  1  67152 63409340   6708 694640    0    0  1824     0 1428  444  2  0 96  2  0
 1  1  67152 63406852   6708 694640    0    0  1784     0 1531  502  2  0 96  2  0
 1  1  67152 63404968   6708 694640    0    0  1772     8 1567  546  2  0 96  2  0
