procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  67104 63934800   7080 666928    0    0  1722     4 1416  405  2  0 96  2  0
 1  1  67104 63930816   7080 666928    0    0  1724     0 1475  454  2  0 96  2  0
 1  1  67104 63926352   7080 666928    0    0  1746     0 1416  399  2  0 96  2  0
 1  1  67104 63922384   7080 666928    0    0  1760    14 1475  468  2  0 96  2  0
 1  1  67104 63918036   7080 666928    0    0  1798     0 1420  402  2  0 96  2  0
 1  1  67104 63913572   7080 666928    0    0  1770     0 1465  455  2  0 96  2  0
 1  1  67104 63909588   7080 666928    0    0  1826     2 1443  422  2  0 96  2  0
 1  1  67104 63905124   7080 666928    0    0  1738     0 1465  450  2  0 96  2  0
 1  1  67104 63901156   7080 666928    0    0  1758     0 1422  401  2  0 96  2  0
 1  1  67104 63896692   7080 666928    0    0  1784     2 1469  454  2  0 96  2  0
 1  1  67104 63892724   7080 666928    0    0  1736     0 1410  402  2  0 96  2  0
 1  1  67104 63888244   7192 666816    0    0  1752     0 1518  474  2  0 96  2  0
 1  1  67104 63884276   7192 666816    0    0  1782     2 1425  412  2  0 96  2  0
 1  1  67104 63880308   7192 666816    0    0  1764     2 1469  469  2  0 96  2  0
 1  1  67104 63875348   7320 666688    0    0  1924     0 1451  411  2  0 96  2  0
 1  1  67104 63871380   7320 666688    0    0  1716     2 1482  442  2  0 96  2  0
 1  1  67104 63866900   7320 666688    0    0  1778     4 1448  415  2  0 96  2  0
 1  1  67104 63862932   7320 666688    0    0  1800     0 1461  456  2  0 96  2  0
 1  1  67104 63858468   7320 666688    0    0  1700    17 1429  410  2  0 96  2  0
 1  1  67104 63854004   7548 667112    0    0  1856     0 1519  458  2  0 96  2  0
 1  1  67104 63849540   7668 666992    0    0  1820     0 1437  381  2  0 96  2  0
 1  1  67104 63845680   7668 666992    0    0  1760    10 1491  452  2  0 96  2  0
 1  1  67104 63841216   7668 666992    0    0  1824     0 1418  406  2  0 96  2  0
 1  1  67104 63837248   7668 666992    0    0  1774     0 1461  452  2  0 96  2  0
 1  1  67104 63832784   7668 666992    0    0  1742     2 1417  399  2  0 96  2  0
 1  1  67104 63828816   7668 666992    0    0  1770     0 1471  460  2  0 96  2  0
 1  1  67104 63824336   7668 666992    0    0  1754     0 1431  407  2  0 96  2  0
 1  1  67104 63820368   7668 666992    0    0  1748     2 1464  451  2  0 96  2  0
 1  1  67104 63815936   7668 666992    0    0  1792     0 1424  416  2  0 96  2  0
 1  1  67104 63811472   7668 666992    0    0  1800     0 1468  457  2  0 96  2  0
 1  1  67104 63807504   7668 666992    0    0  1796     2 1415  407  2  0 96  2  0
 1  1  67104 63803024   7668 666992    0    0  1774     0 1480  461  2  0 96  2  0
 1  1  67104 63799056   7668 666992    0    0  1716     0 1413  407  2  0 96  2  0
 1  1  67104 63794592   7668 666992    0    0  1750     6 1463  453  2  0 96  2  0
 1  1  67104 63790624   7668 666992    0    0  1718     0 1406  399  2  0 96  2  0
 1  1  67104 63786656   7668 666992    0    0  1720     0 1467  459  2  0 96  2  0
 1  1  67104 63782124   7668 666992    0    0  1790     2 1430  412  2  0 96  2  0
 1  1  67104 63777660   7668 666992    0    0  1772     0 1469  447  2  0 96  2  0
 1  1  67104 63773692   7668 666992    0    0  1728     0 1409  389  2  0 96  2  0
 1  1  67104 63769228   7668 666992    0    0  1794     6 1465  461  2  0 96  2  0
 1  1  67104 63765260   7668 666992    0    0  1752     0 1418  402  2  0 96  2  0
 1  1  67104 63760796   7668 666992    0    0  1736     0 1470  444  2  0 96  2  0
 1  1  67104 63756828   7668 666992    0    0  1716     2 1413  401  2  0 96  2  0
 1  1  67104 63752860   7780 666880    0    0  1776     0 1485  438  2  0 96  2  0
 1  1  67104 63748396   7780 666880    0    0  1870     0 1424  417  2  0 96  2  0
 1  1  67104 63743932   7780 666880    0    0  1822     2 1470  466  2  0 96  2  0
 1  1  67104 63739964   7780 666880    0    0  1752     2 1418  407  2  0 96  2  0
 1  1  67104 63735500   7780 666880    0    0  1794     0 1469  461  2  0 96  2  0
 1  1  67104 63731036   7780 666880    0    0  1798     6 1427  410  2  0 96  2  0
 1  1  67104 63727068   7780 666880    0    0  1730     0 1462  451  2  0 96  2  0
 1  1  67104 63723100   7780 666880    0    0  1712     0 1401  386  2  0 96  2  0
 1  1  67104 63718636   7780 666880    0    0  1694     2 1474  458  2  0 96  2  0
 1  1  67104 63714668   7780 666880    0    0  1766     0 1412  402  2  0 96  2  0
 1  1  67104 63710204   7780 666880    0    0  1752     0 1454  439  2  0 96  2  0
 1  1  67104 63706236   7780 666880    0    0  1804     2 1418  405  2  0 96  2  0
 1  1  67104 63701772   7780 666880    0    0  1776     0 1455  441  2  0 96  2  0
 1  1  67104 63697804   7780 666880    0    0  1752     0 1421  401  2  0 96  2  0
 1  1  67104 63693340   7780 666880    0    0  1798     2 1487  453  2  0 96  2  0
 1  1  67104 63688876   7780 666880    0    0  1744     0 1439  391  2  0 96  2  0
 1  1  67104 63684908   7780 666880    0    0  1798     0 1470  450  2  0 96  2  0
 1  1  67104 63680444   7780 666880    0    0  1780     4 1418  411  2  0 96  2  0
 1  1  67104 63676476   7780 666880    0    0  1752     0 1458  448  2  0 96  2  0
 1  1  67104 63672012   7780 666880    0    0  1848     0 1430  428  2  0 96  2  0
 1  1  67104 63667548   7780 666880    0    0  1774    14 1461  465  2  0 96  2  0
 1  1  67104 63663084   7780 666880    0    0  1780     0 1412  394  2  0 96  2  0
 1  1  67104 63659116   7780 666880    0    0  1764     0 1452  440  2  0 96  2  0
 1  1  67104 63654652   7876 666784    0    0  1762     2 1446  412  2  0 96  2  0
 1  1  67104 63650684   7876 666784    0    0  1768     0 1459  461  2  0 96  2  0
 1  1  67104 63646220   7992 666668    0    0  1790     4 1433  405  2  0 96  2  0
 1  1  67104 63642252   7992 666668    0    0  1812     4 1472  471  2  0 96  2  0
 1  1  67104 63637788   7992 666668    0    0  1724     0 1422  404  2  0 96  2  0
 1  1  67104 63633820   7992 666668    0    0  1732     0 1459  451  2  0 96  2  0
 1  1  67104 63629852   7992 666668    0    0  1738     2 1406  394  2  0 96  2  0
 1  1  67104 63625388   7992 666668    0    0  1792     2 1465  447  2  0 96  2  0
 1  1  67104 63621420   7992 666668    0    0  1696     0 1391  377  2  0 96  2  0
 1  1  67104 63617452   7992 666668    0    0  1690     2 1448  442  2  0 96  2  0
 1  1  67104 63613484   7992 666668    0    0  1742     0 1417  401  2  0 96  2  0
 1  1  67104 63609012   7992 666668    0    0  1806     0 1462  452  2  0 96  2  0
 1  1  67104 63604548   7992 666668    0    0  1796     8 1439  440  2  0 96  2  0
 1  1  67104 63600084   8096 667216    0    0  1820     0 1516  464  2  0 96  2  0
 1  1  67104 63595604   8096 667216    0    0  1802     0 1435  418  2  0 96  2  0
 1  1  67104 63591624   8096 667216    0    0  1740     4 1466  460  2  0 96  2  0
 1  1  67104 63587632   8096 667216    0    0  1688     0 1400  409  2  0 96  2  0
 1  1  67104 63583152   8096 667216    0    0  1760     0 1453  434  2  0 96  2  0
 1  1  67104 63579168   8096 667216    0    0  1782     2 1414  409  2  0 96  2  0
 1  1  67104 63574672   8212 667100    0    0  1798     2 1484  447  2  0 96  2  0
 1  1  67104 63570688   8212 667100    0    0  1780     0 1429  406  2  0 96  2  0
 1  1  67104 63566208   8212 667100    0    0  1734     2 1465  463  2  0 96  2  0
 1  1  67104 63561720   8212 667100    0    0  1730     2 1398  390  2  0 96  2  0
 1  1  67104 63557736   8212 667100    0    0  1804     0 1457  453  2  0 96  2  0
 1  1  67104 63553248   8332 666980    0    0  1792     4 1439  398  2  0 96  2  0
 1  1  67104 63549380   8332 666980    0    0  1762     0 1467  440  2  0 96  2  0
 1  1  67104 63544900   8332 666980    0    0  1788     2 1408  414  2  0 96  2  0
 1  1  67104 63540420   8332 666980    0    0  1756     8 1456  456  2  0 96  2  0
 1  1  67104 63536436   8332 666980    0    0  1736     0 1407  396  2  0 96  2  0
 1  1  67104 63532452   8332 666980    0    0  1762     0 1465  460  2  0 96  2  0
 1  1  67104 63527948   8444 666868    0    0  1740     2 1449  409  2  0 96  2  0
 1  1  67104 63523972   8444 666868    0    0  1738     0 1462  468  2  0 96  2  0
 1  1  67104 63519484   8444 666868    0    0  1808     0 1410  405  2  0 96  2  0
 1  1  67104 63514996   8544 667204    0    0  1790     4 1479  452  2  0 96  2  0
 1  1  67104 63511020   8544 667204    0    0  1752     0 1412  393  2  0 96  2  0
 1  1  67104 63506524   8544 667204    0    0  1792     0 1518  457  2  0 96  2  0
 1  1  67104 63502044   8544 667204    0    0  1768     4 1416  397  2  0 96  2  0
 1  1  67104 63498060   8544 667204    0    0  1732     0 1455  448  2  0 96  2  0
 1  1  67104 63494068   8612 667136    0    0  1744     0 1422  393  2  0 96  2  0
 1  1  67104 63489588   8612 667136    0    0  1758     2 1461  455  2  0 96  2  0
 1  1  67104 63485092   8612 667136    0    0  1820     0 1427  420  2  0 96  2  0
 1  1  67104 63481108   8612 667136    0    0  1730     2 1450  446  2  0 96  2  0
 1  1  67104 63477124   8612 667136    0    0  1750    12 1425  433  2  0 96  2  0
 1  1  67104 63472644   8612 667136    0    0  1798     0 1472  481  2  0 96  2  0
 1  1  67104 63468660   8612 667136    0    0  1822     2 1411  406  2  0 96  2  0
 1  1  67104 63464164   8612 667136    0    0  1772     0 1480  473  2  0 96  2  0
 1  1  67104 63459684   8728 667672    0    0  1898     0 1453  425  2  0 96  2  0
 1  1  67104 63455196   8728 667672    0    0  1768     0 1461  454  2  0 96  2  0
 1  1  67104 63451212   8728 667672    0    0  1848     2 1419  426  2  0 96  2  0
 1  1  67104 63446724   8852 667548    0    0  1784     0 1472  449  2  0 96  2  0
 1  1  67104 63442732   8972 667428    0    0  1760     0 1452  413  2  0 96  2  0
 1  1  67104 63438244   9080 667320    0    0  1772     0 1471  445  2  0 96  2  0
 1  1  67104 63434260   9204 667196    0    0  1788     8 1445  417  2  0 96  2  0
 1  1  67104 63429788   9204 667196    0    0  1848     0 1468  470  2  0 96  2  0
